"subject" "activity" "timeBodyAccelerometer-MEAN-X" "timeBodyAccelerometer-MEAN-Y" "timeBodyAccelerometer-MEAN-Z" "timeGravityAccelerometer-MEAN-X" "timeGravityAccelerometer-MEAN-Y" "timeGravityAccelerometer-MEAN-Z" "timeBodyAccelerometerJerk-MEAN-X" "timeBodyAccelerometerJerk-MEAN-Y" "timeBodyAccelerometerJerk-MEAN-Z" "timeBodyGyroscope-MEAN-X" "timeBodyGyroscope-MEAN-Y" "timeBodyGyroscope-MEAN-Z" "timeBodyGyroscopeJerk-MEAN-X" "timeBodyGyroscopeJerk-MEAN-Y" "timeBodyGyroscopeJerk-MEAN-Z" "timeBodyAccelerometerMagnitude-MEAN" "timeGravityAccelerometerMagnitude-MEAN" "timeBodyAccelerometerJerkMagnitude-MEAN" "timeBodyGyroscopeMagnitude-MEAN" "timeBodyGyroscopeJerkMagnitude-MEAN" "frequencyBodyAccelerometer-MEAN-X" "frequencyBodyAccelerometer-MEAN-Y" "frequencyBodyAccelerometer-MEAN-Z" "frequencyBodyAccelerometerJerk-MEAN-X" "frequencyBodyAccelerometerJerk-MEAN-Y" "frequencyBodyAccelerometerJerk-MEAN-Z" "frequencyBodyGyroscope-MEAN-X" "frequencyBodyGyroscope-MEAN-Y" "frequencyBodyGyroscope-MEAN-Z" "frequencyBodyAccelerometerMagnitude-MEAN" "frequencyBodyAccelerometerJerkMagnitude-MEAN" "frequencyBodyGyroscopeMagnitude-MEAN" "frequencyBodyGyroscopeJerkMagnitude-MEAN"
14 "LAYING" 0.233275439803922 -0.0113424652490196 -0.0868333315509804 -0.145483631627451 0.48539692745098 0.83656291 0.098140384845098 -0.00831507059607843 -0.0323601505045098 0.00505221181607843 -0.153423807745098 0.149124058235294 -0.105446637019608 -0.0372677398193922 -0.0566171868039216 -0.905978250196078 -0.905978250196078 -0.972576392941176 -0.904665418431373 -0.975621183137255 -0.933936178235294 -0.930366906078431 -0.927882307058824 -0.972010709215686 -0.969342124313725 -0.968593195686275 -0.949959040588235 -0.938087898235294 -0.949107162941176 -0.899463668843137 -0.96798859627451 -0.930151731176471 -0.966455343137255
15 "WALKING" 0.273899207962963 -0.0170809740090741 -0.107621819518519 0.951524391481481 -0.233918282592593 0.0757356734814815 0.0897770721666667 0.00890588563518519 0.000658706162574074 -0.0554883847662963 -0.06124278833 0.0842484921022222 -0.0776692754648148 -0.0552536572125926 -0.0510976492333333 -0.186514650759259 -0.186514650759259 -0.320129322962963 -0.243711124444444 -0.543979500555556 -0.31744092037037 0.111321097159074 -0.554942138148148 -0.39082198537037 -0.0669378062222222 -0.648905254074074 -0.253399360296296 -0.535422096111111 -0.461464065555556 -0.275156242062037 -0.289753952407407 -0.489166383703704 -0.645075178148148
15 "WALKING_UPSTAIRS" 0.270187595833333 -0.0287523860708333 -0.116952464895833 0.918544812291667 -0.3149610125 0.0811803405 0.07297243298125 -0.00417361847916667 -0.00525879898958333 0.0903340029875 -0.154721289270833 0.0911681484547917 -0.144485986527083 -0.0365419164020833 -0.0767242496041667 -0.000971394711666667 -0.000971394711666667 -0.316050382083333 -0.201217274 -0.663637117708333 -0.0746328434375 -0.1019354328 -0.5395910825 -0.2370530733125 -0.338102216666667 -0.714554172708333 -0.361096856875 -0.517025245833333 -0.485701745833333 -0.165242147958333 -0.261956679958333 -0.45369356625 -0.731422357916667
15 "WALKING_DOWNSTAIRS" 0.280198851190476 -0.00563047804309524 -0.110526066428571 0.932302200476191 -0.167462317142857 0.0788822410992857 0.0711457160166667 0.01511589985 -0.0100212901547619 -0.136618653071429 -0.0346755727619048 0.0711758197607143 -0.0482532079928571 -0.0495415503071429 -0.0339213064857143 0.320449387166667 0.320449387166667 -0.0372666071540476 -0.121686320740476 -0.509466648095238 0.235309825547619 0.167518099964286 -0.259812204547619 0.0619687485333333 -0.0269769415214286 -0.345376541261905 -0.22735956545 -0.402332301666667 -0.18319480152381 0.331150229285714 0.158413334683333 -0.373898631190476 -0.565396130714286
15 "SITTING" 0.27290337979661 -0.0117188472271186 -0.11366125320339 0.89036426220339 0.210849305016949 0.00281565980440678 0.0784792788644068 -0.00898437589491525 -0.00237207545345763 -0.0377111130338983 -0.0803428762830509 0.0951978083898305 -0.0953649067966102 -0.0396068774557627 -0.0524148341983051 -0.958669836271186 -0.958669836271186 -0.986107839152542 -0.957331628305085 -0.992188893898305 -0.986619609491525 -0.938926430779661 -0.963227004915254 -0.988106102033898 -0.978159013220339 -0.984908418474576 -0.986152580338983 -0.979201724745763 -0.966731518305085 -0.949752001322034 -0.984689437118644 -0.973762179830509 -0.990180959322034
15 "STANDING" 0.278915803962264 -0.0183516360396226 -0.105910832679245 0.965528899622642 -0.164713175490566 0.0645975994528302 0.0752280703207547 0.00617255520183019 -0.00658737093471698 -0.0262433562254717 -0.0659637517169811 0.0761946738773585 -0.101358786226415 -0.0438507492018868 -0.052278397190566 -0.961207616226415 -0.961207616226415 -0.981495125660377 -0.946961381132076 -0.984407077924528 -0.986724998867925 -0.943348788679245 -0.965473514528302 -0.985353492641509 -0.967884709433962 -0.982632302830189 -0.950380286226415 -0.975133868867925 -0.96826485509434 -0.960337344339623 -0.979078785660377 -0.956733900188679 -0.983188091886792
15 "LAYING" 0.2894756525 -0.0166296542054167 -0.118530240291667 -0.1719930545 0.899242553055556 -0.0369192905555556 0.0767515438611111 0.0123984271386111 -0.00443927981861111 -0.0168300887791667 -0.0619700871944444 0.113451899791667 -0.102266714236111 -0.0415878968152778 -0.0624334556236111 -0.955340661527778 -0.955340661527778 -0.979890228194444 -0.944605127222222 -0.983235025416667 -0.974016176527778 -0.962461124305556 -0.95156594625 -0.981329999027778 -0.970833221666667 -0.97477568375 -0.955413596111111 -0.964310893611111 -0.958190099861111 -0.956001034027778 -0.973681222777778 -0.946812642361111 -0.975727853888889
16 "WALKING" 0.276023564509804 -0.0204286929452941 -0.108804049803922 0.925981326078431 -0.0668246472745098 -0.217351194313725 0.0770223771764706 0.00968444678235294 0.00360803282352941 -0.0151721912792157 -0.0695955689607843 0.0818650735686274 -0.110917348282353 -0.0433876843176471 -0.0532986670705882 -0.258766694117647 -0.258766694117647 -0.363144483529412 -0.485931932745098 -0.671541834117647 -0.394790433529412 -0.321500667843137 -0.244363048235294 -0.44140618254902 -0.454270822156863 -0.422332394117647 -0.59574648627451 -0.619731930392157 -0.432885310980392 -0.410463241960784 -0.378278490588235 -0.669228540784314 -0.72068229
16 "WALKING_UPSTAIRS" 0.255986102627451 -0.0143654945011765 -0.124074517745098 0.826874282745098 -0.0805926025490196 -0.379059698039216 0.0762526677 0.0173729333352941 0.0380533591627451 0.0718408878078431 -0.0486136789705882 -0.00779288021764706 -0.140908293613922 -0.0296211298558824 -0.035416300054902 -0.233990331568627 -0.233990331568627 -0.48321905 -0.308260568039216 -0.737705162156863 -0.474984014705882 -0.268063812745098 -0.335853041176471 -0.546088862941176 -0.468605205294118 -0.565220840588235 -0.53239971627451 -0.642018064117647 -0.492427493529412 -0.370649738235294 -0.475597717843137 -0.630546675490196 -0.787833632352941
16 "WALKING_DOWNSTAIRS" 0.295586802191489 -0.0183898583787234 -0.119873705148936 0.917818427021277 -0.0584832676382979 -0.225382496382979 0.0907857064255319 -0.0148114530276596 -0.029312256293617 -0.0225373369978723 -0.068264792706383 0.0835380057 -0.103904044543617 -0.0567686629753191 -0.0612136932929787 0.191079793587447 0.191079793587447 -0.165908810808511 -0.309820427234043 -0.590896636382979 0.0368263528276596 -0.134598352726809 -0.04769426376 -0.155444882765957 -0.289957855489362 -0.241974080021277 -0.420844008625532 -0.479512983617021 -0.375000625531915 0.114032088546809 -0.0745659082223404 -0.488253939574468 -0.58966315
16 "SITTING" 0.280768574492754 -0.0102497939956522 -0.0891404038405797 0.942457377971014 -0.086588253942029 0.0892682200463768 0.0734346720289855 0.00985642890855072 -0.0115030575052174 -0.0412014042275362 -0.0574525433043478 0.0795736310463768 -0.0957204520289855 -0.0450369280637681 -0.0588371273536232 -0.961879680724638 -0.961879680724638 -0.987472699130435 -0.946417382463768 -0.992444606231884 -0.987043828985507 -0.961456685507246 -0.959552230434783 -0.990964251304348 -0.981752167391304 -0.981178036811594 -0.978632856956522 -0.96679600173913 -0.960058264057971 -0.958335480724638 -0.983968635942029 -0.954060994347826 -0.989363136376812
16 "STANDING" 0.283497402948718 -0.0165999672935897 -0.103657729076923 0.941587749358974 -0.0578867045 -0.166737468166667 0.0736438905641026 0.0120767950358846 -0.00476310557910256 -0.0299337294166667 -0.068667733 0.0867342708846154 -0.100107332602564 -0.0424982241410256 -0.0544335294410256 -0.969948825128205 -0.969948825128205 -0.989205231794872 -0.972528178205128 -0.992848576025641 -0.989427670897436 -0.96931401525641 -0.969999504230769 -0.991038638974359 -0.982425403974359 -0.986091891538462 -0.973157351666667 -0.983594244615385 -0.98363927 -0.971082558076923 -0.986502687948718 -0.975448632179487 -0.99117243
16 "LAYING" 0.274227162571429 -0.0166103510562857 -0.107310493242857 -0.206783742242857 -0.0199270225714286 0.893884468571429 0.0783960268571429 0.0132805054325714 -0.00154105089764286 -0.0161545406857143 -0.113675060885714 0.0966210349428571 -0.1022095722 -0.0347735325871429 -0.0576790435142857 -0.961834634857143 -0.961834634857143 -0.988349656571429 -0.951777099571429 -0.990839526285714 -0.980213187428571 -0.963635575142857 -0.974580069142857 -0.988580046285714 -0.984752927142857 -0.985544945285714 -0.975892407428571 -0.976092920571429 -0.985957788 -0.968020521285714 -0.987514525142857 -0.970249638857143 -0.988695277714286
17 "WALKING" 0.272341855245902 -0.0184875403339344 -0.109792122032787 0.92811236852459 -0.179927382704918 -0.190265949622951 0.0773188580032787 0.0130098548360656 0.0243753334442623 -0.00922265519180328 -0.0839773343770492 0.0757132656704918 -0.109959237927869 -0.0379251328622951 -0.0513807166754098 -0.151151487704918 -0.151151487704918 -0.301093269180328 -0.335009836885246 -0.517167440655738 -0.360991674918033 -0.0650267622126229 -0.382832802295082 -0.423446094590164 -0.194232721737705 -0.523427055737705 -0.40771670852459 -0.490166286557377 -0.398809217540984 -0.429380043442623 -0.335938891803279 -0.518618058688525 -0.582711859672131
17 "WALKING_UPSTAIRS" 0.252604768583333 -0.0228645614308333 -0.121290442104167 0.853530565833333 -0.284153753333333 -0.298171464166667 0.07680441704375 0.03083565139375 0.00759533846458334 -0.0304250571395833 -0.0548455941370417 0.0560931358145833 -0.142655397660417 -0.0414496328508333 -0.0223482086545833 -0.0128062276916667 -0.0128062276916667 -0.357233897916667 -0.235191249091667 -0.637367490625 -0.1397522212625 -0.1175197356 -0.3999234945625 -0.360272225833333 -0.37705192875 -0.633017707916667 -0.416223018291667 -0.521435415208333 -0.324273713333333 -0.150305643291667 -0.360299853125 -0.504066956875 -0.669008763541667
17 "WALKING_DOWNSTAIRS" 0.29391828326087 -0.0167359404347826 -0.0892432745173913 0.928817578043478 -0.151077057652174 -0.160962985956522 0.118250858006522 -0.0113826178208696 -0.00939838078195652 0.0677728390673913 -0.123517195928261 0.0162878745776087 -0.1077700285 -0.0381702367441304 -0.0582518846641304 0.148951103536087 0.148951103536087 -0.221631694184783 -0.232641763307609 -0.540325787826087 -0.0226239171245652 -0.130272514565217 -0.3180818605 -0.215092049054348 -0.351268404347826 -0.498668458043478 -0.316412962967391 -0.451126869347826 -0.403380386086957 0.0580680522108696 -0.188680399771739 -0.40943875826087 -0.57734888
17 "SITTING" 0.2773570196875 -0.014156274084375 -0.11362408509375 0.94488374765625 -0.002814673171875 -0.135803881679687 0.075070986171875 0.0056097104915625 -0.0015544841534375 -0.042549159015625 -0.0669245931234375 0.0860053803375 -0.094247696875 -0.0411134199378125 -0.051090324421875 -0.97274734640625 -0.97274734640625 -0.99281471515625 -0.967177744375 -0.996334795 -0.9939693815625 -0.96992798921875 -0.97484160453125 -0.99454262109375 -0.9883274196875 -0.9888280653125 -0.98841106765625 -0.98879397953125 -0.98161709828125 -0.973626755 -0.99142725046875 -0.98336929234375 -0.995204564375
17 "STANDING" 0.277942503333333 -0.0174120064169231 -0.111432145565 0.904678547435897 -0.257486817948718 -0.202687757012821 0.0740864955641026 0.00657853452564103 -0.00403599594166667 -0.0269576937130769 -0.0770632126371795 0.0880561869358974 -0.101289168653846 -0.0404518753974359 -0.0546331330897436 -0.977635981410256 -0.977635981410256 -0.991742753589744 -0.978184576538462 -0.993672973717949 -0.990927533846154 -0.97417056948718 -0.980231575769231 -0.992129225769231 -0.986278342435897 -0.989563633076923 -0.980696264102564 -0.987334041282051 -0.985954978205128 -0.980967748205128 -0.990162798846154 -0.984291131538461 -0.992723939358974
17 "LAYING" 0.269780085577465 -0.0168462006729577 -0.107006279704225 -0.19913309 0.658792072253521 0.722657502112676 0.077908974656338 0.00706867100408451 -0.000143542544507042 -0.0234756467113239 -0.0944580192535211 0.111440490309859 -0.102049763957746 -0.0361961143943662 -0.0604927046338028 -0.953021411126761 -0.953021411126761 -0.981607627887324 -0.960733121690141 -0.985542411126761 -0.974359280140845 -0.954648102253521 -0.965406091549296 -0.98147206915493 -0.977212387746479 -0.98038005915493 -0.971949211126761 -0.973669098591549 -0.976164852112676 -0.961046326338028 -0.979687318732394 -0.969014444788732 -0.982765526478873
18 "WALKING" 0.273887758571429 -0.0178023631866071 -0.104218315464286 0.92386524875 -0.254317085892857 -0.0609313415892857 0.0767524278392857 0.0282745481892857 0.010685091 -0.0399399716026786 -0.0613727362975 0.0944718394625 -0.0966435295642857 -0.0433771125875 -0.0502631568175 -0.287908078035714 -0.287908078035714 -0.379269262142857 -0.500471147857143 -0.636485896964286 -0.37147515625 -0.24360627125 -0.48977105125 -0.414797154464286 -0.361908549464286 -0.601147246785714 -0.609673434464286 -0.570898150714286 -0.538152344821429 -0.424386734107143 -0.41403775125 -0.620331394285714 -0.710596311071429
18 "WALKING_UPSTAIRS" 0.265401201896552 -0.0222060684378914 -0.112655891327586 0.883330258448276 -0.316619946206897 -0.106112549189655 0.0812402028517241 0.0211654691775862 0.0093589662862069 -0.0470683915017241 -0.0526133819862069 0.0906736478431034 -0.0899953036658621 -0.0527472610827586 -0.0692536211396552 -0.279146312758621 -0.279146312758621 -0.601463948275862 -0.3691086 -0.781652689310345 -0.465097261896552 -0.363450742586207 -0.522728377068965 -0.589410590172414 -0.579650286034483 -0.736149274137931 -0.59232371 -0.649817266551724 -0.504364096896552 -0.436561064482759 -0.574481396551724 -0.654029089310345 -0.826193160862069
18 "WALKING_DOWNSTAIRS" 0.288439468909091 -0.0168666920221818 -0.1033908092 0.932277478363636 -0.225809125454545 -0.0493636733454545 0.0809044045254545 -0.000757069449090909 -0.01417699182 -0.0576548655654545 -0.0636214336761818 0.0987471683127273 -0.0836566573181818 -0.0509120258890909 -0.0570591813909091 -0.293531973636364 -0.293531973636364 -0.466516044 -0.381022814727273 -0.701663073636364 -0.350086793272727 -0.309049613818182 -0.505824358 -0.412728286727273 -0.465982666363636 -0.622135895090909 -0.489232274509091 -0.641527595090909 -0.447030699454545 -0.241973534781818 -0.3833987134 -0.604735414363636 -0.744236045090909
18 "SITTING" 0.27727001877193 -0.0128691279736842 -0.111904775824561 0.909816469298246 0.12988647622807 0.161877417894737 0.076622889 0.00694560289491228 0.00278757042058246 -0.0333057034385965 -0.0685796341105263 0.0848140511754386 -0.0954723233684211 -0.0397125591491228 -0.0523030404789474 -0.983674151754386 -0.983674151754386 -0.989869574561404 -0.977634992105263 -0.994873439824561 -0.993144920175439 -0.976538530350877 -0.982996441403509 -0.991924709824561 -0.983642391578947 -0.988689671578947 -0.989961500350877 -0.988702701403509 -0.983027386491228 -0.984781467192982 -0.990407075964912 -0.986535242105263 -0.99480818754386
18 "STANDING" 0.278458805890411 -0.0166353518150685 -0.108453355945205 0.947573239863014 -0.204206320958904 -0.0485767106575342 0.0753539482328767 0.0104698718417123 -0.00181640480191781 -0.0265873248835616 -0.0732260127945206 0.0843190675616438 -0.0987174024657534 -0.0406573412739726 -0.0532384453013699 -0.972607495342466 -0.972607495342466 -0.98596529369863 -0.963006793150685 -0.988685954931507 -0.990409919315068 -0.961239135479452 -0.975772813972603 -0.989544971232877 -0.975243689589041 -0.986265653561644 -0.964428926438356 -0.983561159726027 -0.974294413013699 -0.976797646027397 -0.984987073150685 -0.972352593013699 -0.988960668767123
18 "LAYING" 0.274691576923077 -0.0173937684615385 -0.107698927907692 -0.220600509076923 0.719755403692308 0.605495317692308 0.0749985010769231 0.0117018961415385 -0.00121344813430769 -0.02517618068 -0.0837587308153846 0.0937781948153846 -0.0997154236307692 -0.0393440191846154 -0.0593135986615385 -0.986456241538462 -0.986456241538462 -0.98832154 -0.980740846769231 -0.993095122615385 -0.985179972153846 -0.984909884615385 -0.988606906307692 -0.986404709384615 -0.985865325230769 -0.989116865846154 -0.992436927692308 -0.985611171384615 -0.984999291538462 -0.986788412 -0.988548418307692 -0.984329092153846 -0.991901007538462
19 "WALKING" 0.273931172307692 -0.0191773587903846 -0.122736673192308 0.935222559230769 -0.2233381 -0.0898428797307692 0.0822246284461538 0.0144113482019523 -0.0327528722288462 -0.0274970979894231 -0.0751569333730769 0.0798106981923077 -0.0832353261384615 -0.0307128442115385 -0.0603091962115385 0.0648173438653846 0.0648173438653846 0.109450990201923 0.100045071430769 -0.164699977592308 -0.0299815666923077 0.169258575663077 -0.104423357596154 0.0336380997853846 0.0107318703980769 -0.129367902596154 0.228142361865385 -0.0973549846596154 -0.01050470716 0.0322272296217308 0.0730179928688462 -0.0952460452365385 -0.262442822846154
19 "WALKING_UPSTAIRS" 0.242118808925 -0.0303986615775 -0.151054607725 0.8294283725 -0.3871007085 -0.2210087627 0.08315450836225 0.056818586275 0.0316681980575 0.0388537087875 -0.134514320575 -0.000233248224999999 -0.1018063044 -0.0346288461475 -0.0533545875525 0.01738119347275 0.01738119347275 -0.114189605875 -0.06161577145 -0.372790526575 -0.15687949467775 0.111818164225 -0.2196444734075 -0.2053226461925 -0.073928372175 -0.3806571232 -0.194485509535 -0.2254218170275 -0.06612935167 -0.07962876322 -0.187391317015 -0.28884026785 -0.4771839145
19 "WALKING_DOWNSTAIRS" 0.262688053871795 -0.0145942275069487 -0.133695240660974 0.881940855128205 -0.215018042307692 -0.126146868942821 0.0730930306923077 -0.0386872111282051 -0.00955202497435897 -0.205775427307692 0.0274707556666667 0.163962510807692 -0.0337429578461538 -0.0394612603358974 -0.0545565563487179 0.644604325128205 0.644604325128205 0.434490400974359 0.418004608615385 0.0875816618205128 0.537012022051282 0.494457802230769 0.110659220744872 0.474317256051282 0.276716853307692 0.0595905768717949 0.474962448333333 0.147083143564103 0.210673073192308 0.586637550769231 0.538404846128205 0.203979764835897 -0.0229045295641026
19 "SITTING" 0.273830316164384 -0.016739260030137 -0.10870765430137 0.581371509041096 0.360343534657534 0.489126594657534 0.0753747129191781 0.0137921005843836 0.00173106800213699 -0.0214151280054795 -0.0520207886438356 0.0968980718168493 -0.100986131452055 -0.0425170215068493 -0.0590801684246575 -0.962074065616438 -0.962074065616438 -0.986423976027397 -0.942229043835616 -0.989450316575342 -0.979238031780822 -0.960763181917808 -0.96633509109589 -0.986775590136986 -0.979141571643836 -0.98398048 -0.981743664931507 -0.968188675753425 -0.968235777945205 -0.962632577945206 -0.983751646712329 -0.964238768493151 -0.986727418493151
19 "STANDING" 0.27817226 -0.0154244056945205 -0.10904190460274 0.944045837534247 -0.223897807808219 0.130643717849315 0.0754120366712329 0.00991338273931507 0.00129216333878082 -0.025090574020274 -0.0631429827260274 0.0710520180136986 -0.0990467890520548 -0.0422918533780822 -0.0523769867072603 -0.960505683561644 -0.960505683561644 -0.983068923561644 -0.94174504109589 -0.985801637671233 -0.987352048356164 -0.952872872465753 -0.968543351780822 -0.985039596164384 -0.970011345890411 -0.983463295479452 -0.947865639178082 -0.975061671643836 -0.965100636164384 -0.968910788767123 -0.979135412739726 -0.958578129589041 -0.984536610136986
19 "LAYING" 0.272653733493976 -0.0171426864421687 -0.10898146186747 -0.680043155060241 0.725646622771084 0.68762385253012 0.0772317998650602 0.011149573306747 -0.000988690855325301 -0.0312072730559566 -0.0952628014096386 0.10860511373494 -0.0956018266746988 -0.0371476597051807 -0.0599161477951807 -0.96626080686747 -0.96626080686747 -0.98478434 -0.953263432771084 -0.985342497710843 -0.97453373 -0.972798824096386 -0.985340447349398 -0.983478561807229 -0.974878270963855 -0.986506488795181 -0.974196217590361 -0.972061003493976 -0.97393233253012 -0.971957401325301 -0.980621564096386 -0.965624724457831 -0.981890470361446
20 "WALKING" 0.272589336470588 -0.021199992245098 -0.113539477098039 0.899965205686274 -0.344443913137255 -0.035130214 0.0841234323137255 -0.0210619558882353 0.00634457223529412 -0.0234104225980392 -0.074105054612549 0.0851359929294118 -0.0679992365372549 -0.0514175758627451 -0.0549273707529412 0.039402280578902 0.039402280578902 -0.0429359302764706 0.0686275147882353 -0.194893253196078 -0.147404272166667 0.403465950921569 -0.272213861705882 -0.138717234372549 0.157933952294118 -0.34599447627451 -0.0936248686019608 0.0310145965868627 -0.108892495684314 -0.00353341793921569 0.0545269493972549 -0.0520065599062745 -0.180365335498431
20 "WALKING_UPSTAIRS" 0.252098317156863 -0.0282258047588235 -0.121023947784314 0.777095717058824 -0.479894842941176 -0.130117634791765 0.0836451256901961 0.00659982629803922 -0.024542099304902 0.0659193258862745 -0.174650964745098 0.058701941845098 -0.148389168870392 -0.0189816250372549 -0.0518985451176471 0.00872502461176471 0.00872502461176471 -0.255611242098039 0.0223302538235294 -0.37192841627451 -0.140439074776471 -0.0293832440223529 -0.318431522156863 -0.256162264623529 -0.312161098966667 -0.492755895098039 -0.372684353921569 -0.162341385629412 0.115076640798039 -0.205009295196078 -0.215014031556863 -0.286627716823529 -0.450393446470588
20 "WALKING_DOWNSTAIRS" 0.296144421355556 -0.00964120773155556 -0.104602925937778 0.91972663 -0.277419718666667 -0.0282591579777778 0.0695031058 0.00436449644888889 -0.00253482149777778 -0.111367747557778 0.0139023395111111 0.103900480541333 -0.0452503065777778 -0.0577371504488889 -0.061531283 0.221851587933333 0.221851587933333 -0.0612699838466667 0.0938419436933333 -0.268183423577778 -0.0343309987555556 0.524187686888889 -0.188098811986667 -0.199360430553978 0.20582901724 -0.356220245355556 -0.0629572600911111 -0.138097945555556 0.257037841093333 0.151887747217778 0.0137917152644444 -0.100566103524444 -0.311668472555556
20 "SITTING" 0.278045439090909 -0.0147229305131818 -0.108369634515152 0.924454522424242 0.0733385412878788 0.151679135228788 0.0746568393030303 0.00597430268636364 0.00160134859924242 -0.036405928969697 -0.0650689347121212 0.0642882138333333 -0.0959970816060606 -0.0407299244348485 -0.0465835149090909 -0.952738043030303 -0.952738043030303 -0.978774578333333 -0.939574435606061 -0.983010276060606 -0.981203064242424 -0.945198619242424 -0.947597457121212 -0.982243603030303 -0.971158287575758 -0.973211461363636 -0.969913284393939 -0.964643068787879 -0.950963363939394 -0.946913451666667 -0.971730462575758 -0.953399068181818 -0.976108353787879
20 "STANDING" 0.278076904657534 -0.0180695049161644 -0.100402759931507 0.911231752465753 -0.305938716712329 0.0708655286023288 0.0763556159315068 0.0116930221630137 -0.00613681937487671 -0.0241335049573973 -0.0698308923617808 0.0773671448739726 -0.102049132684932 -0.0432152397506849 -0.051815224739726 -0.92240685739726 -0.92240685739726 -0.956624899041096 -0.883675028630137 -0.94793650109589 -0.96193272890411 -0.898194212465753 -0.929985824794521 -0.959710489315069 -0.935717554109589 -0.952741107945206 -0.881019424794521 -0.91064914109589 -0.911409911643836 -0.921225595205479 -0.940007897123288 -0.879437674794521 -0.929600007123288
20 "LAYING" 0.239507882205882 -0.0144406281132353 -0.104274322538235 -0.472431415573529 0.864882956617647 0.477573305 0.0892716006470588 0.00110822495382353 -0.00309891846569118 -0.0231760616308824 -0.0954899626029412 0.123680209926471 -0.0995033069117647 -0.038776298 -0.0610028293088235 -0.960743126176471 -0.960743126176471 -0.984670073823529 -0.9604473725 -0.986749500882353 -0.965728781617647 -0.965595958382353 -0.976392651323529 -0.983889985147059 -0.9772207075 -0.982876212058823 -0.982619403529412 -0.973120029558823 -0.972278603529412 -0.952827071323529 -0.979695458088235 -0.969832241176471 -0.981119820588235
21 "WALKING" 0.279183526730769 -0.0181610317526923 -0.104319332403846 0.862524800961538 -0.370984549423077 -0.220947960192308 0.0782251820211538 0.00235197553846154 -0.0101813421307692 -0.0459323393842308 -0.0590294439942308 0.0983715930038462 -0.0868767709153846 -0.0515650260576923 -0.0621192104076923 -0.123455661519231 -0.123455661519231 -0.148138991523077 -0.284775644807692 -0.426930725 -0.273496158519231 0.0338465813711538 -0.300309066730769 -0.200442011365385 -0.112564739084615 -0.405700157884615 -0.246657382884615 -0.371744086730769 -0.283262474865385 -0.251266388923077 -0.144009889665385 -0.409516081153846 -0.4995972025
21 "WALKING_UPSTAIRS" 0.265194544680851 -0.0237218695148936 -0.125414265340426 0.781177210851064 -0.432309617446809 -0.309735038510638 0.104034223065957 -0.0156290073042553 -0.0360115472978723 0.062608688893617 -0.155622431382979 -0.00546829763829787 -0.144351492595745 -0.0132022768074468 -0.00694066389361702 -0.0810453188106383 -0.0810453188106383 -0.355047693617021 -0.168982721146809 -0.577935642978723 -0.319169340234043 0.0221598658106383 -0.321712974042553 -0.436839580425532 -0.205067301297872 -0.519815170851064 -0.446974007021277 -0.446691581702128 -0.155762354829787 -0.257894449148936 -0.355443706553191 -0.475369886808511 -0.628915748723404
21 "WALKING_DOWNSTAIRS" 0.3014610196 -0.0173195390157778 -0.09816866218 0.872683205555556 -0.356673289555556 -0.187870253333333 0.0901452883333333 -0.0213998492444444 -0.0125551085533333 -0.126388023595556 0.0162145300888889 0.148610020955556 -0.0726461849022222 -0.07359521674 -0.0788436473888889 0.245771699004444 0.245771699004444 -0.0802241799933333 -0.184850019535556 -0.452828682444444 0.104323529982222 0.181138042506667 -0.0769713066866667 -0.0377894711288889 -0.107306347733333 -0.196838264546667 -0.366748752888889 -0.308879866288889 -0.238221682666667 0.239895893822222 0.112442619741778 -0.406392284444444 -0.490804948444444
21 "SITTING" 0.277539616823529 -0.0144009705494118 -0.112057887741176 0.940031368 0.0215206708823529 -0.0567766060705882 0.0757109789882353 0.0121020139594259 -0.000175352166235294 -0.0198712820612471 -0.0653077503317647 0.0831326042823529 -0.101114775129412 -0.0391483428502824 -0.0526409877294118 -0.974734999411765 -0.974734999411765 -0.985947225176471 -0.964971113764706 -0.990307349882353 -0.990610228 -0.968060947058824 -0.970859342941176 -0.989759187058823 -0.979180438588235 -0.983434322941176 -0.984893559764706 -0.979830938 -0.976839728941176 -0.974829227058824 -0.985342358705882 -0.977839702352941 -0.990014272588235
21 "STANDING" 0.27695224258427 -0.0167084730205618 -0.110417855808989 0.881213341910112 -0.346155558876404 -0.207685689775281 0.0754543858764045 0.0100621171270225 -0.00332093673865168 -0.0191731896359551 -0.0738115865407865 0.0864863265393258 -0.103199796370787 -0.0404300756516854 -0.0538211740234831 -0.958774298089888 -0.958774298089888 -0.974765161910112 -0.949837151797753 -0.976857084157303 -0.978327686179775 -0.949694904269663 -0.960274142134831 -0.976803010674157 -0.964503015505618 -0.974780645393258 -0.956989964269663 -0.960082591123596 -0.959432562359551 -0.962291334157303 -0.970634296404494 -0.956723022359551 -0.976126760674157
